,Newspaper Name,Accident date,Header,News title,Deaths,Injured,Year,Month,Day,Month-Year,Season,AccidentDescription,Weekday,Identified Location,Severity,Accident Type,Car Type
106,Dhaka Tribune,2020-09-11,Couple among 5 killed in road accidents,Couple among 5 killed in road...,5,0,2020,9,11,2020-09,Autumn,Couple among 5 killed in road accidents  Couple among 5 killed in road...,Friday,Unknown,High,Casualty,Other
107,Dhaka Tribune,2020-09-09,4 of a family among 6 killed in Barisal road accident,6 killed in Barisal road accident,6,0,2020,9,9,2020-09,Autumn,4 of a family among 6 killed in Barisal road accident  6 killed in Barisal road accident,Wednesday,Barisal,High,Casualty,Other
108,Dhaka Tribune,2020-09-07,Four killed in Habiganj road accident,Four killed in Habiganj road...,4,0,2020,9,7,2020-09,Autumn,Four killed in Habiganj road accident  Four killed in Habiganj road...,Monday,Habiganj,High,Casualty,Other
109,Dhaka Tribune,2020-08-30,DU student among 3 killed in Cox’s Bazar road accident,DU student among 3 killed in Cox’s Bazar...,3,0,2020,8,30,2020-08,Summer,DU student among 3 killed in Cox’s Bazar road accident  DU student among 3 killed in Cox’s Bazar...,Sunday,Cox’s Bazar,High,Casualty,Other
110,Dhaka Tribune,2020-08-29,5 killed in Sylhet road crash,5 killed in Sylhet road crash,5,0,2020,8,29,2020-08,Summer,5 killed in Sylhet road crash  5 killed in Sylhet road crash,Saturday,Sylhet,High,Casualty,Other
111,Dhaka Tribune,2020-08-21,4 of a family killed in Tangail road crash,4 of a family killed in Tangail road...,4,0,2020,8,21,2020-08,Summer,4 of a family killed in Tangail road crash  4 of a family killed in Tangail road...,Friday,Tangail,High,Casualty,Other
112,Dhaka Tribune,2020-08-20,2 Bangladeshis among 3 killed in New York road accident,2 Bangladeshis among 3 killed in New...,2,0,2020,8,20,2020-08,Summer,2 Bangladeshis among 3 killed in New York road accident  2 Bangladeshis among 3 killed in New...,Thursday,New York,Moderate,Casualty,Other
113,Dhaka Tribune,2020-08-19,1 killed in collision between bus and motorcycle in Jatrabari,1 killed in collision between bus and...,1,0,2020,8,19,2020-08,Summer,1 killed in collision between bus and motorcycle in Jatrabari  1 killed in collision between bus and...,Wednesday,Jatrabari,Moderate,Collision,Bus & Motorcycle
114,Dhaka Tribune,2020-08-18,Mountaineer Reshma hit-and-run: Killer microbus driver arrested,Police arrest microbus driver who ran...,1,0,2020,8,18,2020-08,Summer,Mountaineer Reshma hit-and-run: Killer microbus driver arrested  Police arrest microbus driver who ran...,Tuesday,Unknown,Moderate,Hit-and-Run,Bus
115,Dhaka Tribune,2020-08-14,Man killed in Dhaka road accident,Man killed in Dhaka road accident,1,0,2020,8,14,2020-08,Summer,Man killed in Dhaka road accident  Man killed in Dhaka road accident,Friday,Dhaka,Moderate,Casualty,Other
116,Dhaka Tribune,2020-08-14,Sylhet road accident death toll reaches 6,Sylhet road accident death toll reaches...,6,0,2020,8,14,2020-08,Summer,Sylhet road accident death toll reaches 6  Sylhet road accident death toll reaches...,Friday,Sylhet,High,Other,Other
117,Dhaka Tribune,2020-08-14,Four killed as bus collides with three-wheeler,Four killed as bus collides with...,4,0,2020,8,14,2020-08,Summer,Four killed as bus collides with three-wheeler  Four killed as bus collides with...,Friday,Unknown,High,Casualty,Bus
118,Dhaka Tribune,2020-08-13,3 of a family among 4 killed in bus-car collision in Kurigram,3 of a family killed in bus-car collision...,3,0,2020,8,13,2020-08,Summer,3 of a family among 4 killed in bus-car collision in Kurigram  3 of a family killed in bus-car collision...,Thursday,Kurigram,High,Collision,Bus & Car
119,Dhaka Tribune,2020-08-08,7 killed in Mymensingh road crash,7 killed in Mymensingh road crash,7,0,2020,8,8,2020-08,Summer,7 killed in Mymensingh road crash  7 killed in Mymensingh road crash,Saturday,Mymensingh,High,Casualty,Other
120,Dhaka Tribune,2020-08-06,7 killed in road accidents,7 killed in road accidents,7,0,2020,8,6,2020-08,Summer,7 killed in road accidents  7 killed in road accidents,Thursday,Unknown,High,Casualty,Other
121,Dhaka Tribune,2020-08-03,7 killed in road crash in 3 districts,7 killed in road crash in 3...,7,0,2020,8,3,2020-08,Summer,7 killed in road crash in 3 districts  7 killed in road crash in 3...,Monday,Unknown,High,Casualty,Other
122,Dhaka Tribune,2020-08-02,2 killed in Comilla road accident,2 killed in Comilla road accident,2,0,2020,8,2,2020-08,Summer,2 killed in Comilla road accident  2 killed in Comilla road accident,Sunday,Comilla,Moderate,Casualty,Other
123,Dhaka Tribune,2020-08-02,ATN News official among 2 killed in Meherpur road crash,ATN News official among 2 killed in...,2,0,2020,8,2,2020-08,Summer,ATN News official among 2 killed in Meherpur road crash  ATN News official among 2 killed in...,Sunday,Meherpur,Moderate,Casualty,Other
124,Dhaka Tribune,2020-07-29,Three killed in Chandpur road crash,Three killed in Chandpur road,3,0,2020,7,29,2020-07,Summer,Three killed in Chandpur road crash  Three killed in Chandpur road,Wednesday,Chandpur,High,Casualty,Other
125,Dhaka Tribune,2020-07-26,Road accidents claim 9 lives in 4 districts,Road accidents claim 9 lives in 4...,9,0,2020,7,26,2020-07,Summer,Road accidents claim 9 lives in 4 districts  Road accidents claim 9 lives in 4...,Sunday,Unknown,High,Other,Other
126,Dhaka Tribune,2020-07-07,Three of a family killed in Comilla road accident,Three of a family killed in Comilla...,3,0,2020,7,7,2020-07,Summer,Three of a family killed in Comilla road accident  Three of a family killed in Comilla...,Tuesday,Comilla,High,Casualty,Other
127,Dhaka Tribune,2020-07-04,"Four killed in Gazipur, Lakshmipur road crashes","Four killed in Gazipur, Lakshmipur road...",4,0,2020,7,4,2020-07,Summer,"Four killed in Gazipur, Lakshmipur road crashes  Four killed in Gazipur, Lakshmipur road...",Saturday,Gazipur,High,Casualty,Other
128,Dhaka Tribune,2020-07-03,Three-wheeler driver killed in Jhenaidah road accident,Three-wheeler driver killed in Jhenaidah...,1,0,2020,7,3,2020-07,Summer,Three-wheeler driver killed in Jhenaidah road accident  Three-wheeler driver killed in Jhenaidah...,Friday,Jhenaidah,Moderate,Casualty,Other
129,Dhaka Tribune,2020-07-01,"Road accident kills 4, injures 6 in Rangpur","Road accident kills 4, injures 6 in...",4,6,2020,7,1,2020-07,Summer,"Road accident kills 4, injures 6 in Rangpur  Road accident kills 4, injures 6 in...",Wednesday,Rangpur,High,Other,Other
130,Dhaka Tribune,2020-06-28,3 killed as truck crashes into the divider on Tangail highway,3 killed in Tangail road crash,3,0,2020,6,28,2020-06,Summer,3 killed as truck crashes into the divider on Tangail highway  3 killed in Tangail road crash,Sunday,Tangail,High,Casualty,Truck
131,Dhaka Tribune,2020-06-24,"Three passengers die after three-wheeler, truck collide in Thakurgaon","Three passengers die after three-wheeler,...",3,0,2020,6,24,2020-06,Summer,"Three passengers die after three-wheeler, truck collide in Thakurgaon  Three passengers die after three-wheeler,...",Wednesday,Thakurgaon,High,Other,Truck
132,Dhaka Tribune,2020-06-24,Road accident claims two lives in Sirajganj,Road accident claims two lives in...,2,0,2020,6,24,2020-06,Summer,Road accident claims two lives in Sirajganj  Road accident claims two lives in...,Wednesday,Sirajganj,Moderate,Other,Other
133,Dhaka Tribune,2020-06-23,2 killed as tree falls on motorcycle in Habiganj,2 killed as tree falls on motorcycle...,2,0,2020,6,23,2020-06,Summer,2 killed as tree falls on motorcycle in Habiganj  2 killed as tree falls on motorcycle...,Tuesday,Habiganj,Moderate,Casualty,Motorcycle
134,Dhaka Tribune,2020-06-17,Three killed in Sirajganj road accident,Three killed in Sirajganj road...,3,0,2020,6,17,2020-06,Summer,Three killed in Sirajganj road accident  Three killed in Sirajganj road...,Wednesday,Sirajganj,High,Casualty,Other
135,Dhaka Tribune,2020-06-14,Three of a family among four killed in Rajbari road accident,Four killed in Rajbari road...,4,0,2020,6,14,2020-06,Summer,Three of a family among four killed in Rajbari road accident  Four killed in Rajbari road...,Sunday,Rajbari,High,Casualty,Other
136,Dhaka Tribune,2020-06-13,Road crash kills two BGB troopers in Rajshahi,Road crash kills two BGB troopers in...,3,0,2020,6,13,2020-06,Summer,Road crash kills two BGB troopers in Rajshahi  Road crash kills two BGB troopers in...,Saturday,Rajshahi,High,Other,Other
137,Dhaka Tribune,2020-06-04,"2 killed, 1 injured in Banglamotor road accident","2 killed, 1 injured in Banglamotor road...",2,1,2020,6,4,2020-06,Summer,"2 killed, 1 injured in Banglamotor road accident  2 killed, 1 injured in Banglamotor road...",Thursday,Banglamotor,Moderate,Casualty,Other
138,Dhaka Tribune,2020-06-01,"12 killed, 21 injured in road accident in Nepal","12 killed, 21 injured in road accident...",12,0,2020,6,1,2020-06,Summer,"12 killed, 21 injured in road accident in Nepal  12 killed, 21 injured in road accident...",Monday,Nepal,High,Casualty,Other
139,Dhaka Tribune,2020-05-28,Two students killed in motorbike crash in Dhaka,Two students killed in motorbike crash...,2,0,2020,5,28,2020-05,Spring,Two students killed in motorbike crash in Dhaka  Two students killed in motorbike crash...,Thursday,Dhaka,Moderate,Casualty,Bike
140,Dhaka Tribune,2020-05-22,3 die in Narayanganj road accident,3 die in Narayanganj road accident,3,0,2020,5,22,2020-05,Spring,3 die in Narayanganj road accident  3 die in Narayanganj road accident,Friday,Narayanganj,High,Other,Other
141,Dhaka Tribune,2020-05-22,13 killed in Gaibandha road accident,13 killed in Gaibandha road...,12,0,2020,5,22,2020-05,Spring,13 killed in Gaibandha road accident  13 killed in Gaibandha road...,Friday,Gaibandha,High,Casualty,Other
142,Dhaka Tribune,2020-05-19,"12 killed, 22 injured in road accidents","12 killed, 22 injured in road...",12,22,2020,5,19,2020-05,Spring,"12 killed, 22 injured in road accidents  12 killed, 22 injured in road...",Tuesday,Unknown,High,Casualty,Other
143,Dhaka Tribune,2020-05-11,Agriculture officer killed in Habiganj road crash,Agriculture officer killed in Habiganj...,1,0,2020,5,11,2020-05,Spring,Agriculture officer killed in Habiganj road crash  Agriculture officer killed in Habiganj...,Monday,Habiganj,Moderate,Casualty,Other
144,Dhaka Tribune,2020-05-03,Road crashes claim 211 lives in April despite lockdown,Road crashes claim 211 lives in April...,211,0,2020,5,3,2020-05,Spring,Road crashes claim 211 lives in April despite lockdown  Road crashes claim 211 lives in April...,Sunday,Unknown,High,Other,Other
145,Dhaka Tribune,2020-04-28,"Two farm workers killed, four injured in Bogra road accident","Two farm workers killed, four injured...",2,0,2020,4,28,2020-04,Spring,"Two farm workers killed, four injured in Bogra road accident  Two farm workers killed, four injured...",Tuesday,Bogra,Moderate,Casualty,Other
146,Dhaka Tribune,2020-04-24,Four killed in road accidents,Four killed in road accidents,4,0,2020,4,24,2020-04,Spring,Four killed in road accidents  Four killed in road accidents,Friday,Unknown,High,Casualty,Other
147,Dhaka Tribune,2020-04-20,Coronavirus: 10 people killed each day in road accidents amid shutdown,Coronavirus: 10 people killed each day...,10,0,2020,4,20,2020-04,Spring,Coronavirus: 10 people killed each day in road accidents amid shutdown  Coronavirus: 10 people killed each day...,Monday,Unknown,High,Casualty,Other
148,Dhaka Tribune,2020-04-16,"1 soldier killed, 21 injured as army truck crashes in Dhaka","1 soldier killed, 21 injured as army...",1,21,2020,4,16,2020-04,Spring,"1 soldier killed, 21 injured as army truck crashes in Dhaka  1 soldier killed, 21 injured as army...",Thursday,Dhaka,Moderate,Casualty,Truck
149,Dhaka Tribune,2020-04-01,Two killed in Mymensingh road accident,Two killed in Mymensingh road...,2,0,2020,4,1,2020-04,Spring,Two killed in Mymensingh road accident  Two killed in Mymensingh road...,Wednesday,Mymensingh,Moderate,Casualty,Other
150,Dhaka Tribune,2020-03-28,7 killed in road accidents,7 killed in road accidents,7,0,2020,3,28,2020-03,Spring,7 killed in road accidents  7 killed in road accidents,Saturday,Unknown,High,Casualty,Other
151,Dhaka Tribune,2020-03-25,Woman killed in Savar road accident,Woman killed in Savar road,1,0,2020,3,25,2020-03,Spring,Woman killed in Savar road accident  Woman killed in Savar road,Wednesday,Unknown,Moderate,Casualty,Other
152,Dhaka Tribune,2020-03-25,18 killed in road accidents in 7 districts,18 killed in road accidents in 7...,18,0,2020,3,25,2020-03,Spring,18 killed in road accidents in 7 districts  18 killed in road accidents in 7...,Wednesday,Unknown,High,Casualty,Other
153,Dhaka Tribune,2020-03-22,Chittagong road accident: Death toll rises to 15,Chittagong road accident: Death toll...,15,0,2020,3,22,2020-03,Spring,Chittagong road accident: Death toll rises to 15  Chittagong road accident: Death toll...,Sunday,Chittagong,High,Other,Other
154,Dhaka Tribune,2020-03-21,12 killed in Chittagong road accident,12 killed in Chittagong road...,12,0,2020,3,21,2020-03,Spring,12 killed in Chittagong road accident  12 killed in Chittagong road...,Saturday,Chittagong,High,Casualty,Other
155,Dhaka Tribune,2020-03-20,Road accidents claim 11 lives,Road accidents claim 11 lives,11,0,2020,3,20,2020-03,Spring,Road accidents claim 11 lives  Road accidents claim 11 lives,Friday,Unknown,High,Other,Other
156,Dhaka Tribune,2020-03-18,Policeman crushed under wheels of a bus,Policeman crushed under wheels of a...,1,0,2020,3,18,2020-03,Spring,Policeman crushed under wheels of a bus  Policeman crushed under wheels of a...,Wednesday,Unknown,Moderate,Other,Bus
157,Dhaka Tribune,2020-03-15,8 killed in road accidents,8 killed in road accidents,8,0,2020,3,15,2020-03,Spring,8 killed in road accidents  8 killed in road accidents,Sunday,Unknown,High,Casualty,Other
158,Dhaka Tribune,2020-03-14,Eight killed in road accidents,Eight killed in road accidents,8,0,2020,3,14,2020-03,Spring,Eight killed in road accidents  Eight killed in road accidents,Saturday,Unknown,High,Casualty,Other
159,Dhaka Tribune,2020-03-13,13 killed in road accidents,13 killed in road accidents,13,0,2020,3,13,2020-03,Spring,13 killed in road accidents  13 killed in road accidents,Friday,Unknown,High,Casualty,Other
160,Dhaka Tribune,2020-03-10,Road crashes kill 4 across the country,Road crashes kill 4 across the...,4,0,2020,3,10,2020-03,Spring,Road crashes kill 4 across the country  Road crashes kill 4 across the...,Tuesday,Unknown,High,Other,Other
161,Dhaka Tribune,2020-03-09,Tangail road crash kills 6,Tangail road crash kills 6,6,0,2020,3,9,2020-03,Spring,Tangail road crash kills 6  Tangail road crash kills 6,Monday,Tangail,High,Other,Other
162,Dhaka Tribune,2020-03-07,5 killed in road crashes,5 killed in road crashes,5,0,2020,3,7,2020-03,Spring,5 killed in road crashes  5 killed in road crashes,Saturday,Unknown,High,Casualty,Other
163,Dhaka Tribune,2020-03-06,10 people killed as microbus rams into tree in Habiganj,10 people killed as microbus rams into...,10,0,2020,3,6,2020-03,Spring,10 people killed as microbus rams into tree in Habiganj  10 people killed as microbus rams into...,Friday,Habiganj,High,Casualty,Bus
164,Dhaka Tribune,2020-03-06,DU student killed in city road accident,DU student killed in city road...,1,0,2020,3,6,2020-03,Spring,DU student killed in city road accident  DU student killed in city road...,Friday,Unknown,Moderate,Casualty,Other
165,Dhaka Tribune,2020-03-06,Road accidents kill 21 in 5 districts,Road accidents kill 21 in 5...,21,0,2020,3,6,2020-03,Spring,Road accidents kill 21 in 5 districts  Road accidents kill 21 in 5...,Friday,Unknown,High,Other,Other
166,Dhaka Tribune,2020-03-01,2 killed in Jessore road accident,2 killed in Jessore road accident,2,0,2020,3,1,2020-03,Spring,2 killed in Jessore road accident  2 killed in Jessore road accident,Sunday,Jessore,Moderate,Casualty,Other
167,Dhaka Tribune,2020-02-29,Road accidents claim 21 lives,Road accidents claim 21 lives,21,0,2020,2,29,2020-02,Winter,Road accidents claim 21 lives  Road accidents claim 21 lives,Saturday,Unknown,High,Other,Other
168,Dhaka Tribune,2020-02-26,5 killed in Dhaka road accidents,5 killed in Dhaka road accidents,5,0,2020,2,26,2020-02,Winter,5 killed in Dhaka road accidents  5 killed in Dhaka road accidents,Wednesday,Dhaka,High,Casualty,Other
169,Dhaka Tribune,2020-02-26,4 killed in Dhaka road accidents,4 killed in Dhaka road accidents,4,0,2020,2,26,2020-02,Winter,4 killed in Dhaka road accidents  4 killed in Dhaka road accidents,Wednesday,Dhaka,High,Casualty,Other
170,Dhaka Tribune,2020-02-25,11 killed in road crashes,11 killed in road crashes,11,0,2020,2,25,2020-02,Winter,11 killed in road crashes  11 killed in road crashes,Tuesday,Unknown,High,Casualty,Other
171,Dhaka Tribune,2020-02-24,4 killed in road accidents in Dhaka,4 killed in road accidents in,4,0,2020,2,24,2020-02,Winter,4 killed in road accidents in Dhaka  4 killed in road accidents in,Monday,Dhaka,High,Casualty,Other
172,Dhaka Tribune,2020-02-23,18 injured as private car ploughs through crowd in Kurmitola,18 injured as private car ploughs through...,0,18,2020,2,23,2020-02,Winter,18 injured as private car ploughs through crowd in Kurmitola  18 injured as private car ploughs through...,Sunday,Kurmitola,Moderate,Casualty,Car
173,Dhaka Tribune,2020-02-22,10 killed in road accidents,10 killed in road accidents,10,0,2020,2,22,2020-02,Winter,10 killed in road accidents  10 killed in road accidents,Saturday,Unknown,High,Casualty,Other
